id,video_filename,class
785,test_video_0785.mp4,driveway_walk
786,test_video_0786.mp4,jay_walk
787,test_video_0787.mp4,ride_moto
788,test_video_0788.mp4,driveway_walk
789,test_video_0789.mp4,driveway_walk
790,test_video_0790.mp4,normal
791,test_video_0791.mp4,putup_umbrella
792,test_video_0792.mp4,ride_moto
793,test_video_0793.mp4,driveway_walk
794,test_video_0794.mp4,driveway_walk
795,test_video_0795.mp4,ride_moto
796,test_video_0796.mp4,driveway_walk
797,test_video_0797.mp4,ride_moto
799,test_video_0799.mp4,ride_moto
800,test_video_0800.mp4,driveway_walk
801,test_video_0801.mp4,fall_down
802,test_video_0802.mp4,driveway_walk
803,test_video_0803.mp4,ride_moto
804,test_video_0804.mp4,ride_moto
805,test_video_0805.mp4,normal
806,test_video_0806.mp4,driveway_walk
807,test_video_0807.mp4,normal
808,test_video_0808.mp4,ride_moto
809,test_video_0809.mp4,fall_down
810,test_video_0810.mp4,driveway_walk
811,test_video_0811.mp4,driveway_walk
